CUI|STR
C0026948|cutaneous t cell lymphoma mycosis fungoides
C0026948|epitheliotropic t cell lymphoma
C0026948|epitheliotropic t cell lymphoma disorder 
C0026948|cutaneous epitheliotropic lymphoma
C0026948| m mycosis fungoides nos morphologic abnormality 
C0026948|mycosis fungoides morphologic abnormality 
C0026948|mycosis fungoides clinical 
C0026948|mycosis fungoides disorder 
C0026948|mycosis fungoides nos disorder 
C0026948|mycosis fungoides of unspecified site disorder 
C0026948| m mycosis fungoides disorder 
C0026948|mycosis fungoides diagnosis 
C0026961|mydriasis
C0026961|mydriasis nos
C0026961|dilated pupil
C0026961|pupil dilated
C0026961|pupils dilated
C0026961|dilated pupils
C0026961|pupil dilation
C0026961|dilation pupil 
C0026961|pupillary dilation
C0026961|dilatation pupillary
C0026961|pupillary dilatation
C0026961|large pupils
C0026961|large pupil
C0026961|wide pupil
C0026961|mydriasis diagnosis 
C0026961|anomalies of pupillary function mydriasis
C0026961|dilated pupil ambiguous 
C0026961|dilated pupil function observable entity 
C0026961|dilated pupil qualifier value 
C0026961|pupil dilation retired 
C0026961|pupil dilatation
C0026961|dilatation pupil
C0026961|dilated pupil finding 
C0026961|mydriatic pupil
C0026961|mydriasis physical finding 
C0026961|pupil dilation finding 
C0026961|mydriasis was noted
C0026976|myelitis transverse
C0026976|transverse myelitis
C0026976|transverse myelitis nos
C0026976|transverse myelopathy syndrome
C0026976|transverse myelopathy syndromes
C0026976|transverse myelitis acute or subacute
C0026976|transverse myelopathy syndrome disorder 
C0026976|transverse myelitis diagnosis 
C0027022|myeloproliferative disease
C0027022|disease myeloproliferative
C0027022|myeloproliferative disease nos
C0027022|diseases myeloproliferative
C0027022|myeloproliferative disorders
C0027022|disorders myeloproliferative
C0027022|disorder myeloproliferative
C0027022|myeloproliferative disorder
C0027022|myeloproliferative disorder nos
C0027022|chronic myeloproliferative disease
C0027022|myeloproliferative neoplasm
C0027022|myeloproliferative neoplasms
C0027022|proliferation of myeloid cells
C0027022|chronic myeloproliferative disease morphologic abnormality 
C0027022|myeloproliferative disease morphologic abnormality 
C0027022|myeloproliferative disease no icd o subtype morphologic abnormality 
C0027022|myeloproliferative disorder morphologic abnormality 
C0027022|myeloproliferative dis
C0027022|myeloproliferative disorder disorder 
C0027022|myeloproliferative disease no icd o subtype
C0027022|myeloproliferative disease unspecified
C0027051|myocardial infarction
C0027051|infarction myocardial
C0027051|infarctions myocardial
C0027051|myocardial infarctions
C0027051|infarctions myocardial 
C0027051|myocardial infarction nos
C0027051|heart attack
C0027051|attack  heart
C0027051|heart attacks
C0027051|heart attack nos
C0027051|attack hearts
C0027051|attacking heart
C0027051|attacks hearts
C0027051|attack heart nos 
C0027051|infarction of heart
C0027051|heart infarction
C0027051|infarction of heart nos
C0027051|infarction heart
C0027051|myocardial infarct
C0027051|infarct myocardial
C0027051|infarcts myocardial
C0027051|myocardial infarcts
C0027051|cardiac infarction
C0027051|cardiac infarction nos
C0027051|mi  myocardial infarction
C0027051|myocardial infarction mi 
C0027051|myocardial necrosis
C0027051|attack coronary
C0027051|coronary attack
C0027051|attacks coronary
C0027051|myocardial infarction syndrome
C0027051|syndrome myocardial infarction
C0027051|cardiac infarct
C0027051|myocardial infarction diagnosis 
C0027051|cardiovascular stroke
C0027051|cardiovascular strokes
C0027051|strokes cardiovascular
C0027051|stroke cardiovascular
C0027051|ami
C0027051|myocardial infarction disorder 
C0027051|disorder infarction myocardial
C0027051|mi
C0027051|mies
C0027055|myocardial reperfusion injury
C0027055|injuries myocardial reperfusion
C0027055|myocardial reperfusion injuries
C0027055|reperfusion injuries myocardial
C0027055|injury myocardial reperfusion
C0027055|reperfusion injury myocardial
C0027055|myocardial ischemic reperfusion injury
C0027055|inj myocardial reperfusion
C0027055|myocardial reperfusion inj
C0027055|reperfusion inj myocardial
C0027121|myositis
C0027121|myositides
C0027121|myositis nos
C0027121|myositis unspecified
C0027121|unspecified myositis
C0027121|myositis diagnosis 
C0027121|inflammatory disorder of muscle
C0027121|muscle inflammation
C0027121|inflammation muscle
C0027121|inflammation muscle s 
C0027121|inflammation of the muscle s 
C0027121|myositis inflammatory
C0027121|muscle diseases inflammatory
C0027121|inflammatory muscle diseases
C0027121|inflammatory muscle disease
C0027121|muscle disease inflammatory
C0027121|inflammatory myopathy
C0027121|myopathy inflammatory
C0027121|inflammatory myopathy nos
C0027121|inflammatory myopathies
C0027121|myopathies inflammatory
C0027121|inflammatory disorder of muscle disorder 
C0027121|myositis disorder 
C0027121|myositis unspecified disorder 
C0027121|disease or disorder muscle inflammatory
C0027121|inflamm muscle dis
C0027121|muscle dis inflamm
C0027121|inflamm myopathy
C0027121|myopathy inflamm
C0027121|inflammatory myopathy diagnosis 
C0027121|inflammation of the skeletal muscle
C0027145|myxedema
C0027145|myxedemas
C0027145|myxoedema
C0027145|myxedema nos
C0027145|myxoedema nos
C0027145|hypothyroidism myxoedema
C0027145|hypothyroidism myxedema
C0027145|mucin in skin
C0027145|myxedema disorder 
C0027145|myxedema diagnosis 
C0027404|narcolepsy
C0027404|narcolepsies
C0027404|narcolepsy nos
C0027404|gelineau syndrome
C0027404|gelineau s syndrome
C0027404|syndrome gelineau s
C0027404|gelineaus syndrome
C0027404|syndromes gelineau s
C0027404|gelineau s syndromes
C0027404|g lineau s syndrome
C0027404|syndrome gelineau
C0027404|paroxysmal sleep
C0027404|sleep paroxysmal
C0027404|narcoleptic syndrome
C0027404|narcoleptic syndromes
C0027404|syndromes narcoleptic
C0027404|syndrome narcoleptic
C0027404|narcolepsy disorder 
C0027404|narcolepsy disorder
C0027404|narcolepsy diagnosis 
C0027404|excessive uncontrollable daytime sleepiness
C0027412|opioid related disorders
C0027412|opioid related disorder nos
C0027412|opioid related disorder
C0027412|opioid induced organic mental disorder nos
C0027412|opioid related dis
C0027412|opioid related disorders diagnosis 
C0027429|nasal obstruction present finding
C0027429|nasal obstruction present finding 
C0027429|nasal obstruction
C0027429|obstruction nasal
C0027429|obstructions nasal
C0027429|nasal airway obstruction
C0027429|airway obstruction nasal
C0027429|obstruction nasal airway
C0027429| d nasal obstruction
C0027429|nasal obstruction present
C0027429|no  nasal obstruction
C0027429|blocked nose
C0027429|blockage of nose
C0027429|nasal airway obstruction finding 
C0027429| d nasal obstruction context dependent category 
C0027429|nasal obstruction finding 
C0027429|obstruction of nose
C0027429|nose obstruction
C0027429|obstruction nose
C0027429|nasal obstruction present context dependent category 
C0027429| d nasal obstruction situation 
C0027429|nasal obstruction present situation 
C0027429|nasal obstruction disorder 
C0027429|nasal blockage
C0027429|blockages nasal
C0027429|nasal blockages
C0027429|blockage nasal
C0027497|nausea
C0027497|nausea nos
C0027497|nauseas
C0027497|feeling queasy
C0027497|nauseated
C0027497|nauseating
C0027497|nauseous
C0027497|feeling bilious
C0027497| d nausea
C0027497|feeling sick
C0027497|sick feeling
C0027497|feel sick
C0027497|queasy
C0027497|c o  nausea
C0027497|nausea symptom 
C0027497|nausea symptoms
C0027497|nausea symptom
C0027497|symptoms nausea
C0027497|symptom nausea
C0027497|observation of nausea
C0027497| d nausea context dependent category 
C0027497|finding of nausea finding 
C0027497|nausea finding 
C0027497|finding of nausea
C0027497|nausea nos finding 
C0027497| d nausea situation 
C0027497|nausea disorder 
C0027497|rndx nausea diagnosis 
C0027497|rndx nausea
C0027528|necatoriasis
C0027528|necatoriases
C0027528|necatorosis
C0027528|necatoriasis disorder 
C0027540|necrosis
C0027540|necroses
C0027540|necrosis nos
C0027540|cellular necrosis
C0027540|cellular necrosis nos
C0027540|tissue devitalization
C0027540|tissue devitalisation
C0027540|necrotic
C0027540|540 542 necroses
C0027540|obsolete tissue death
C0027540|obsolete necrosis
C0027540|tissue death
C0027540|death tissue
C0027540|necrosis morphologic abnormality 
C0027540|necrotic qualifier value 
C0027540|necrotic cell death
C0027540|necrotic process
C0027577|nelson syndrome
C0027577|nelson s syndrome
C0027577|nelsons syndrome
C0027577|post adrenalectomy syndrome
C0027577|nelson syndrome disorder 
C0027577|nelson s syndrome disorder 
C0027577|nelson
C0027577|nelson s syndrome diagnosis 
C0027583|nematode infections
C0027583|infections nematode
C0027583|nematode infection
C0027583|infection nematode
C0027583|nematode infection nos
C0027583|roundworm
C0027583|disease due to nematoda
C0027583|diseases due to nematoda
C0027583|round worm infection
C0027583|nematodiasis
C0027583|roundworm infection
C0027583|roundworm infection nos
C0027583|nematode infection diagnosis 
C0027583|e 67 6a diseases due to nematoda
C0027583|disease due to nematoda disorder 
C0027583|nematode infection disorder 
C0027583|nematode infestation
C0027583|infestation nematode
C0027583|nematode infect
C0027583|infect nematode
C0027627|neoplasm metastasis
C0027627|metastases neoplasm
C0027627|neoplasm metastases
C0027627|metastasis neoplasm
C0027627|metastasis
C0027627|metastases
C0027627|metastases nos
C0027627|metastasis nos
C0027627|secondary
C0027627|secondaries
C0027627|metastatic cancer
C0027627|metastatic disease
C0027627|metastasis tumor
C0027627|tumour metastasis
C0027627|tumor metastasis
C0027627|metastasize
C0027627|metastasized
C0027627|metastatic neoplasm
C0027627|metastatic tumors
C0027627|metastatic tumor
C0027627|metastatic tumours
C0027627|metastatic tumour
C0027627|secondary tumor
C0027627|secondary tumors
C0027627|secondary cancer
C0027627|cancers secondary
C0027627|cancer secondary
C0027627|secondary malignancies
C0027627|tumor cell migration
C0027627|neopl metastasis
C0027627|metastases neopl
C0027627|neopl metastases
C0027627|metastasis neopl
C0027627|spreading of tumor
C0027627|metastase
C0027627|spreading of cancer tumor 
C0027651|neoplasms
C0027651|neoplasm
C0027651|neoplasm nos
C0027651|neoplasm nos 
C0027651|neoplasms nos
C0027651|tumor
C0027651|tumors
C0027651|tumor nos
C0027651|tumour
C0027651|tumour nos
C0027651|tumours
C0027651|oncology
C0027651|neoplastic disease
C0027651|neoplastic syndrome
C0027651|new growth nos
C0027651|new growth
C0027651| m neoplasms nos
C0027651|neoplasia
C0027651|neoplasias
C0027651|neoplastic growth
C0027651|ng  neoplastic growth
C0027651|ng  new growth
C0027651|800 neoplasms nos
C0027651|oncological abnormality
C0027651|malignant benign and unspecified neoplasms cysts polyps
C0027651|malignant benign and unspecified neoplasms cysts polyps diagnosis 
C0027651|other neoplasm
C0027651|neoplasms benign malignant and unspecified incl cysts and polyps 
C0027651| m neoplasms nos morphologic abnormality 
C0027651|neoplasm morphologic abnormality 
C0027651|neoplasms nos disorder 
C0027651|neopl
C0027651|neoplasm  benign malignant unspecified including cysts polyps 
C0027651|neoplasms benign malignant and unspecified including cysts and polyps 
C0027658|neoplasms germ cell and embryonal
C0027658|germ cell and embryonal neoplasms
C0027658|neoplasms germ cell and embryonic
C0027658|germ cell and embryonic neoplasms
C0027658|germ cell embryonic neopl
C0027658|neopl germ cell embryonic
C0027658|germ cell embryonal neopl
C0027658|neopl germ cell embryonal
C0027659|neoplasms experimental
C0027659|experimental neoplasm
C0027659|neoplasm experimental
C0027659|experimental neoplasms
C0027659|experimental tumor
C0027659|exper neopl
C0027659|neopl exper
C0027661|neoplasms hormone dependent
C0027661|hormone dependent neoplasm
C0027661|neoplasm hormone dependent
C0027661|hormone dependent neoplasms
C0027661|hormone related neoplasm
C0027661|hormone dependent neopl
C0027661|neopl hormone dependent
C0027697|nephritis
C0027697|nephritides
C0027697|nephritis nos
C0027697|renal inflammation
C0027697|nephritis disorder 
C0027697|nephritis nos disorder 
C0027697|nephritis diagnosis 
C0027697|inflammation of kidney
C0027697|kidney inflammation
C0027708|nephroblastoma
C0027708|nephroblastomas
C0027708|nephroblastoma nos
C0027708|kidney adenomyosarcoma embryonal
C0027708|renal cancer wilms
C0027708|kidney carcinosarcoma embryonal
C0027708|kidney embryoma
C0027708|embryoma kidney
C0027708|kidney embryonal mixed tumor
C0027708|embryonal adenosarcoma
C0027708|renal adenosarcoma
C0027708|embryonal nephroma
C0027708|nephroma
C0027708|nephroma nos
C0027708|nephromas
C0027708|nephroblastoma malignant
C0027708| m nephroblastoma nos
C0027708|wilms tumor
C0027708|tumor wilms 
C0027708|tumor wilms
C0027708|wilm tumor
C0027708|wilm s tumor
C0027708|wilms tumour
C0027708|tumor wilm s
C0027708|tumor wilms s
C0027708|tumors wilm s
C0027708|tumors wilms
C0027708|wilm s tumour
C0027708|perlman syndrome
C0027708|wilms tumor 1
C0027708|wt1
C0027708|wilms tumor wt 
C0027708|wilms tumor and other childhood kidney tumors
C0027708|nephroblastoma m 89603 
C0027708|nephroblastoma morphologic abnormality 
C0027708|nephroblastoma disorder 
C0027708|wilms
C0027708|kidney wilms tumor
C0027708|wilms tumor of the kidney
C0027708|renal wilms tumor
C0027708|nephroblastoma wilms tumor 
C0027708|wilms tumor nephroblastoma 
C0027708|nephroblastoma of kidney diagnosis 
C0027708|nephroblastoma of kidney
C0027708|kidney nephroblastoma
C0027726|nephrotic syndrome
C0027726|syndrome nephrotic
C0027726|nephrotic syndromes
C0027726|syndromes nephrotic
C0027726|nephrotic syndrome nos
C0027726|nephrosis
C0027726|ns  nephrotic syndrome
C0027726|nephrotic syndrome unspecified
C0027726|nephrotic syndrome disorder 
C0027726|nephrotic syndrome nos disorder 
C0027726|nephrotic syndrome diagnosis 
C0027796|neuralgia
C0027796|neuralgias
C0027796|neuralgia nos
C0027796|neuralgia unspecified
C0027796|neuropathic pain
C0027796|neuropathic pains
C0027796|pains neuropathic
C0027796|pain neuropathic
C0027796|neuralgia symptom 
C0027796|neurodynia
C0027796|neuralgia finding 
C0027796|neurodynias
C0027796|neuralgia disorder 
C0027796|neuralgia unspecified disorder 
C0027796|neuralgia retired 
C0027796|neuralgia diagnosis 
C0027796|sharp nerve pain
C0027819|neuroblastoma
C0027819|neuroblastomas
C0027819|neuroblastoma nos
C0027819|neural crest tumor malignant
C0027819|neuroblastoma malignant
C0027819| m neuroblastoma nos
C0027819|nb  neuroblastoma
C0027819|cancer of early nerve cells
C0027819|neuroblastoma nbl 
C0027819| m neuroblastoma nos morphologic abnormality 
C0027819|neuroblastoma morphologic abnormality 
C0027819|neuroblastoma unspecified site
C0027819|neuroblastoma schwannian stroma poor 
C0027819|neuroblastoma diagnosis 
