CUI|STR
C0063077|hydrocortisone acetate [eye] (substance)
C0063077|hydrocortisone acetate [musculoskeletal use] (product)
C0063077|hydrocortisone acetate [musculoskeletal use] (substance)
C0063077|hydrocortisone acetate [topical] (product)
C0063077|hydrocortisone acetate (substance)
C0063077|hydrocortisone acetate [topical] (substance)
C0063077|hydrocortisone acetate (topical) (medication)
C0063079|hydrocortisone valerate
C0063079|hydrocortisone valerate (substance)
C0063079|hydrocortisone valerate (medication)
C0063131|hydroxyethyl cellulose
C0063131|hydroxyethylcellulose
C0063131|product containing hyetellose
C0063131|product containing hyetellose (medicinal product)
C0063131|product containing hydroxyethylcellulose
C0063131|product containing hydroxyethylcellulose (medicinal product)
C0063131|hyetellose (substance)
C0063131|hydroxyethylcellose (product)
C0063131|hydroxyethylcellose (substance)
C0063131|hydroxyethylcellulose product
C0063131|hydroxyethylcellulose (product)
C0063131|hydroxyethylcellulose (substance)
C0063188|hydroxypropyl cellulose (type h)
C0063188|hydroxypropyl cellulose (1200000 mw)
C0063242|hypromellose
C0063242|hydroxypropyl methylcellulose
C0063242|hpmc
C0063242|hydroxypropylmethylcellulose
C0063242|hydroxy propyl methyl cellulose
C0063242|hydroxypropyl methylcellulose ophthalmic
C0063242|hydroxypropyl methylcellulose, ophthalmic
C0063242|hypromellose, unspecified
C0063242|product containing hypromellose
C0063242|product containing hypromellose (medicinal product)
C0063242|hipromelosa
C0063242|hydroxypropyl methylcellulose product
C0063242|hydroxypropyl methylcellulose (product)
C0063242|hydroxypropyl methylcellulose (substance)
C0063242|hypromellose product (product)
C0063242|hypromellose product (substance)
C0063242|hypromellose (substance)
C0063242|hydroxypropyl methylcellulose product (product)
C0063242|hydroxypropyl methylcellulose (ophthalmic) (medication)
C0063242|hydroxypropylmethylcellulose (substance)
C0063242|hypromelloses
C0063252|desflurane
C0063252|desfluranum
C0063252|1,2,2,2-tetrafluoroethyl difluoromethyl ether
C0063252|desflurano
C0063252|product containing desflurane
C0063252|product containing desflurane (medicinal product)
C0063252|desflurane product
C0063252|desflurane (product)
C0063252|desflurane (substance)
C0063750|iodinated glycerol
C0063750|glycerol,iodinated
C0063750|product containing iodinated glycerol (medicinal product)
C0063750|product containing iodinated glycerol
C0063750|iodinated glycerol product
C0063750|iodinated glycerol (product)
C0063750|iodinated glycerol (substance)
C0063750|iodinated glycerol (medication)
C0063953|isoconazole
C0063953|product containing isoconazole
C0063953|product containing isoconazole (medicinal product)
C0063953|isoconazol
C0063953|isoconazolum
C0063953|isoconazole product
C0063953|isoconazole (product)
C0063953|isoconazole (substance)
C0064079|isosorbide mononitrate
C0064079|isosorbide-5-mononitrate
C0064079|isosorbide mononitrate (product)
C0064079|mononitrato de isosorbida
C0064079|isosorbidi mononitras
C0064079|mononitrate d'isosorbide
C0064079|product containing isosorbide mononitrate
C0064079|product containing isosorbide mononitrate (medicinal product)
C0064079|isosorbide mononitrate (substance)
C0064079|isosorbide mononitrate (medication)
C0064113|itraconazole
C0064113|itraconazolum
C0064113|itraconazol
C0064113|product containing itraconazole (medicinal product)
C0064113|product containing itraconazole
C0064113|itraconazole product
C0064113|itraconazole (product)
C0064113|itraconazole (substance)
C0064113|icz
C0064113|itraconazole (medication)
C0064165|josamycin propionate
C0064165|josamycin propionate (substance)
C0064263|emedastine
C0064263|emedastina
C0064263|emedastinum
C0064263|product containing emedastine (medicinal product)
C0064263|product containing emedastine
C0064263|emedastine [eye]
C0064263|emedastine [eye] (product)
C0064263|emedastine [eye] (substance)
C0064263|emedastine product
C0064263|emedastine (product)
C0064263|emedastine (substance)
C0064325|ketoprofen lysine
C0064326|ketorolac tromethamine
C0064326|ketorolac trometamol [eye]
C0064326|ketorolac (as tromethamine)
C0064326|ketorolac trometamol [eye] (product)
C0064326|ketorolac trometamol [eye] (substance)
C0064326|ketorolac trometamol (product)
C0064326|ketorolac trometamol (substance)
C0064326|ketorolac tromethamine (substance)
C0064326|ketorolac tromethamine (medication)
C0064568|lacidipine
C0064568|product containing lacidipine
C0064568|product containing lacidipine (medicinal product)
C0064568|lacidipino
C0064568|lacidipine product
C0064568|lacidipine (product)
C0064568|lacidipine (substance)
C0064568|lacidipine (medication)
C0064582|lactic acid
C0064582|lactic acid, unspecified form
C0064582|milchsäure
C0064582|product containing lactic acid (medicinal product)
C0064582|product containing lactic acid
C0064582|ácido láctico
C0064582|lactic acid product
C0064582|lactic acid (product)
C0064582|lactic acid (substance)
C0064582|acidum lacticum
C0064582|lacticum acidum
C0064582|lactic acid for treatment of warts (medication)
C0064636|lamotrigine
C0064636|lamotrigina
C0064636|lamotriginum
C0064636|product containing lamotrigine
C0064636|product containing lamotrigine (medicinal product)
C0064636|lamotrigine product
C0064636|lamotrigine (product)
C0064636|lamotrigine (substance)
C0064636|lamotrigine (medication)
C0064870|levocabastine
C0064870|levocabastine (product)
C0064870|levocabastina
C0064870|levocabastinum
C0064870|product containing levocabastine (medicinal product)
C0064870|product containing levocabastine
C0064870|levocabastine (substance)
C0064906|nafarelin
C0064906|nafarelina
C0064906|nafarelinum
C0064906|nafaréline
C0064906|product containing nafarelin
C0064906|product containing nafarelin (medicinal product)
C0064906|nafarelin product
C0064906|nafarelin (obsolete)
C0064906|nafarelin preparation
C0064906|nafarelin preparation (product)
C0064906|nafarelin preparation (substance)
C0064906|nafarelin (substance)
C0064906|nfrl
C0065023|fidaxomicin
C0065023|fidaxomicin (medication)
C0065023|fidaxomicin product
C0065023|fidaxomicin (product)
C0065023|fidaxomicin (substance)
C0065023|product containing fidaxomicin
C0065023|product containing fidaxomicin (medicinal product)
C0065023|fidaxomicina
C0065091|lithium orotate
C0065148|lodoxamide tromethamine
C0065148|lodoxamide tromethamine (medication)
C0065148|lodoxamide trometamol (substance)
C0065148|lodoxamide tromethamine (substance)
C0065152|lofexidine
C0065152|lofexidina
C0065152|lofexidinum
C0065152|product containing lofexidine
C0065152|product containing lofexidine (medicinal product)
C0065152|lofexidine product
C0065152|lofexidine (product)
C0065152|lofexidine (substance)
C0065162|lomefloxacin
C0065162|lomefloxacin (medication)
C0065162|lomefloxacine
C0065162|lomefloxacinum
C0065162|lomefloxacino
C0065162|product containing lomefloxacin (medicinal product)
C0065162|product containing lomefloxacin
C0065162|lomefloxacin product
C0065162|lomefloxacin (product)
C0065162|lomefloxacin (substance)
C0065180|loratadine
C0065180|loratadine (product)
C0065180|loratadine, micronized
C0065180|loratadina
C0065180|loratadinum
C0065180|product containing loratadine (medicinal product)
C0065180|product containing loratadine
C0065180|loratadine (substance)
C0065180|loratadine (medication)
C0065185|lormetazepam
C0065185|product containing lormetazepam (medicinal product)
C0065185|product containing lormetazepam
C0065185|lormetazepam product
C0065185|lormetazepam (product)
C0065185|lormetazepam (substance)
C0065185|lormetazepam (medication)
C0065295|loracarbef
C0065295|loracarbefum
C0065295|product containing loracarbef (medicinal product)
C0065295|product containing loracarbef
C0065295|loracarbef product
C0065295|loracarbef product (product)
C0065295|loracarbef (substance)
C0065295|loracarbef (medication)
C0065374|lisinopril
C0065374|lisinoprilum
C0065374|product containing lisinopril
C0065374|product containing lisinopril (medicinal product)
C0065374|lisinopril product
C0065374|lisinopril (product)
C0065374|lisinopril (substance)
C0065374|lisinopril (medication)
C0065512|magaldrate
C0065512|magaldratum
C0065512|magaldrato
C0065512|product containing magaldrate
C0065512|product containing magaldrate (medicinal product)
C0065512|magaldrate product
C0065512|magaldrate (product)
C0065512|magaldrate (substance)
C0065512|magaldrate (medication)
C0065517|magnesium carbonate
C0065517|product containing magnesium carbonate (medicinal product)
C0065517|product containing magnesium carbonate
C0065517|magnesio carbonato
C0065517|magnesium carbonate product
C0065517|magnesium carbonate (product)
C0065517|magnesium carbonate (substance)
C0065517|magnesium carbonate (medication)
C0065527|magnesium phosphate
C0065527|magnesium (as phosphate)
C0065527|magnesium phosphate (substance)
C0065533|magnesium trisilicate
C0065533|product containing magnesium trisilicate
C0065533|product containing magnesium trisilicate (medicinal product)
C0065533|magnesio trisilicato
C0065533|magnesium trisilicate product
C0065533|magnesium trisilicate (product)
C0065533|magnesium trisilicate (substance)
C0065533|magnesium trisilicate (medication)
C0065538|magnolol
C0065642|manganese chloride
C0065642|product containing manganese chloride (medicinal product)
C0065642|product containing manganese chloride
C0065642|manganese (as chloride)
C0065642|manganese chloride (substance)
C0065642|manganese chloride product
C0065642|manganese chloride (product)
C0065642|manganese chloride (medication)
C0065644|manganese dioxide
C0065646|manganese monoxide
C0065646|manganese oxide
C0065646|manganum oxydatum/managnese
C0065649|manganese sulfate
C0065649|manganese sulphate
C0065649|manganese (as manganese sulfate)
C0065649|manganese sulfate (medication)
C0065649|manganese (as sulfate)
C0065649|manganese sulfate (substance)
C0065656|manidipine
C0065656|manidipine (substance)
C0065656|manidipino
C0065767|calcipotriene
C0065767|product containing calcipotriol (medicinal product)
C0065767|product containing calcipotriol
C0065767|calcipotriol product
C0065767|calcipotriene preparation
C0065767|calcipotriene preparation (product)
C0065767|calcipotriene preparation (substance)
C0065767|calcipotriene (product)
C0065767|calcipotriene (substance)
C0065767|calcipotriol (substance)
C0065767|calcipotriene (medication)
C0065818|dolasetron mesylate
C0065818|dolasetron mesilate (substance)
C0065818|dolasetron mesylate (substance)
C0065818|dolasetron mesylate monohydrate
C0065818|dolasetron mesylate (medication)
C0065844|mecobalamin
C0065844|methylcobalamin
C0065844|mecobalamin (medication)
C0065844|mecobalamin (product)
C0065844|vitamin b12 (methylcobalamin) (obsolete)
C0065844|product containing methylcobalamin
C0065844|product containing methylcobalamin (medicinal product)
C0065844|methylcobalamin product
C0065844|mecobalamina
C0065844|mecobalaminum
C0065844|methylcobalamin (substance)
C0065864|medroxyprogesterone acetate
C0065864|medroxyprogesterone acetate 17
C0065864|medroxyprogest ac [progest o/c
C0065864|medroxyprogest ac [endocrine]
C0065864|medroxyprogest ac [malignancy]
C0065864|medroxyprogest acetate [progestogen oral contraceptive]
C0065864|product containing medroxyprogesterone acetate (medicinal product)
C0065864|product containing medroxyprogesterone acetate
C0065864|medroxyprogest ac [endocrine] (product)
C0065864|medroxyprogest ac [endocrine] (substance)
C0065864|medroxyprogest ac [malignancy] (product)
C0065864|medroxyprogest ac [malignancy] (substance)
C0065864|medroxyprogest acetate [progestogen oral contraceptive] (product)
C0065864|medroxyprogest acetate [progestogen oral contraceptive] (substance)
C0065864|medroxyprogesterone acetate preparation (product)
C0065864|medroxyprogesterone acetate (substance)
C0065864|medroxyprogesterone acetate (medication)
C0065865|medrysone
C0065865|product containing medrysone (medicinal product)
C0065865|product containing medrysone
C0065865|medrysonum
C0065865|medrisona
C0065865|medrysone product
C0065865|medrysone (product)
C0065865|medrysone (substance)
C0065865|medrysone (medication)
C0065879|megestrol acetate
C0065879|product containing megestrol acetate
C0065879|product containing megestrol acetate (medicinal product)
C0065879|megestrol acetate [dup] (substance)
C0065879|megestrol acetate preparation
C0065879|megestrol acetate preparation (product)
C0065879|megestrol acetate preparation (substance)
C0065879|megestrol acetate (substance)
C0065879|megestrol acetate (medication)
C0065932|menadiol
C0065932|product containing menadiol (medicinal product)
C0065932|product containing menadiol
C0065932|menadiol product
C0065932|menadiol (product)
C0065932|menadiol (substance)
C0065961|mepindolol
C0065972|mequitazine
C0065972|product containing mequitazine
C0065972|product containing mequitazine (medicinal product)
C0065972|mequitazine product
C0065972|mequitazine (product)
C0065972|mequitazine (substance)
C0065972|mequitazine (medication)
C0066005|meropenem
C0066005|3-(5-dimethylcarbamoylpyrrolidin-3-ylthio)-6-(1-hydroxyethyl)-4-methyl-7-oxo-1-azabicyclo(3.2.0)hept-2-ene-2-carboxylic acid
C0066005|meropenemum
C0066005|product containing meropenem (medicinal product)
C0066005|product containing meropenem
C0066005|meropenem product
C0066005|meropenem (product)
C0066005|meropenem (substance)
C0066005|meropenem (medication)
